Complaint Type,year,month,monthSize
Noise - Street/Sidewalk,2010,2,350
Noise - Street/Sidewalk,2010,3,789
Noise - Street/Sidewalk,2010,4,1533
Noise - Street/Sidewalk,2010,5,2518
Noise - Street/Sidewalk,2010,6,2444
Noise - Street/Sidewalk,2010,7,2226
Noise - Street/Sidewalk,2010,8,2665
Noise - Street/Sidewalk,2010,9,2368
Noise - Street/Sidewalk,2010,10,1572
Noise - Street/Sidewalk,2010,11,816
Noise - Street/Sidewalk,2010,12,413
Noise - Street/Sidewalk,2011,1,300
Noise - Street/Sidewalk,2011,2,390
Noise - Street/Sidewalk,2011,3,638
Noise - Street/Sidewalk,2011,4,1109
Noise - Street/Sidewalk,2011,5,1939
Noise - Street/Sidewalk,2011,6,2394
Noise - Street/Sidewalk,2011,7,2198
Noise - Street/Sidewalk,2011,8,2671
Noise - Street/Sidewalk,2011,9,2453
Noise - Street/Sidewalk,2011,10,1641
Noise - Street/Sidewalk,2011,11,982
Noise - Street/Sidewalk,2011,12,724
Noise - Street/Sidewalk,2012,1,473
Noise - Street/Sidewalk,2012,2,485
Noise - Street/Sidewalk,2012,3,1268
Noise - Street/Sidewalk,2012,4,1479
Noise - Street/Sidewalk,2012,5,2300
Noise - Street/Sidewalk,2012,6,2667
Noise - Street/Sidewalk,2012,7,2721
Noise - Street/Sidewalk,2012,8,2894
Noise - Street/Sidewalk,2012,9,2542
Noise - Street/Sidewalk,2012,10,1537
Noise - Street/Sidewalk,2012,11,499
Noise - Street/Sidewalk,2012,12,568
Noise - Street/Sidewalk,2013,1,466
Noise - Street/Sidewalk,2013,2,513
Noise - Street/Sidewalk,2013,3,706
Noise - Street/Sidewalk,2013,4,1441
Noise - Street/Sidewalk,2013,5,2691
Noise - Street/Sidewalk,2013,6,3600
Noise - Street/Sidewalk,2013,7,2929
Noise - Street/Sidewalk,2013,8,4238
Noise - Street/Sidewalk,2013,9,3449
Noise - Street/Sidewalk,2013,10,2412
Noise - Street/Sidewalk,2013,11,1306
Noise - Street/Sidewalk,2013,12,858
Noise - Street/Sidewalk,2014,1,627
Noise - Street/Sidewalk,2014,2,618
Noise - Street/Sidewalk,2014,3,1104
Noise - Street/Sidewalk,2014,4,1887
Noise - Street/Sidewalk,2014,5,4129
Noise - Street/Sidewalk,2014,6,5772
Noise - Street/Sidewalk,2014,7,5029
Noise - Street/Sidewalk,2014,8,5538
Noise - Street/Sidewalk,2014,9,4487
Noise - Street/Sidewalk,2014,10,3357
Noise - Street/Sidewalk,2014,11,1612
Noise - Street/Sidewalk,2014,12,1324
Noise - Street/Sidewalk,2015,1,960
Noise - Street/Sidewalk,2015,2,743
Noise - Street/Sidewalk,2015,3,1524
Noise - Street/Sidewalk,2015,4,3655
Noise - Street/Sidewalk,2015,5,7157
Noise - Street/Sidewalk,2015,6,6279
Noise - Street/Sidewalk,2015,7,7651
Noise - Street/Sidewalk,2015,8,7812
Noise - Street/Sidewalk,2015,9,6490
Noise - Street/Sidewalk,2015,10,3886
Noise - Street/Sidewalk,2015,11,2879
Noise - Street/Sidewalk,2015,12,2656
Noise - Street/Sidewalk,2016,1,1547
Noise - Street/Sidewalk,2016,2,1467
Noise - Street/Sidewalk,2016,3,3076
Noise - Street/Sidewalk,2016,4,4970
Noise - Street/Sidewalk,2016,5,7533
Noise - Street/Sidewalk,2016,6,9025
Noise - Street/Sidewalk,2016,7,8435
Noise - Street/Sidewalk,2016,8,7263
Noise - Street/Sidewalk,2016,9,7763
Noise - Street/Sidewalk,2016,10,5179
Noise - Street/Sidewalk,2016,11,2802
Noise - Street/Sidewalk,2016,12,2139
Noise - Street/Sidewalk,2017,1,1919
Noise - Street/Sidewalk,2017,2,2149
Noise - Street/Sidewalk,2017,3,1933
Noise - Street/Sidewalk,2017,4,6438
Noise - Street/Sidewalk,2017,5,7536
Noise - Street/Sidewalk,2017,6,11100
Noise - Street/Sidewalk,2017,7,11041
Noise - Street/Sidewalk,2017,8,9602
Noise - Street/Sidewalk,2017,9,9586
Noise - Street/Sidewalk,2017,10,7088
Noise - Street/Sidewalk,2017,11,2839
Noise - Street/Sidewalk,2017,12,1885
Noise - Street/Sidewalk,2018,1,1605
Noise - Street/Sidewalk,2018,2,2137
Noise - Street/Sidewalk,2018,3,2374
Noise - Street/Sidewalk,2018,4,4178
Noise - Street/Sidewalk,2018,5,9645
Noise - Street/Sidewalk,2018,6,12224
Noise - Street/Sidewalk,2018,7,11760
Noise - Street/Sidewalk,2018,8,8928
Noise - Street/Sidewalk,2018,9,9901
Noise - Street/Sidewalk,2018,10,6201
Noise - Street/Sidewalk,2018,11,2871
Noise - Street/Sidewalk,2018,12,2344
Noise - Street/Sidewalk,2019,1,1760
Noise - Street/Sidewalk,2019,2,1930
Noise - Street/Sidewalk,2019,3,3146
Noise - Street/Sidewalk,2019,4,6138
Noise - Street/Sidewalk,2019,5,11526
Noise - Street/Sidewalk,2019,6,16721
Noise - Street/Sidewalk,2019,7,14723
Noise - Street/Sidewalk,2019,8,14161
Noise - Street/Sidewalk,2019,9,13671
Noise - Street/Sidewalk,2019,10,7765
Noise - Street/Sidewalk,2019,11,3681
Noise - Street/Sidewalk,2019,12,2700
Noise - Street/Sidewalk,2020,1,3096
Noise - Street/Sidewalk,2020,2,2469
Noise - Street/Sidewalk,2020,3,5181
Noise - Street/Sidewalk,2020,4,2653
Noise - Vehicle,2010,1,513
Noise - Vehicle,2010,2,487
Noise - Vehicle,2010,3,759
Noise - Vehicle,2010,4,1174
Noise - Vehicle,2010,5,1843
Noise - Vehicle,2010,6,1720
Noise - Vehicle,2010,7,1593
Noise - Vehicle,2010,8,1652
Noise - Vehicle,2010,9,1457
Noise - Vehicle,2010,10,1121
Noise - Vehicle,2010,11,687
Noise - Vehicle,2010,12,501
Noise - Vehicle,2011,1,443
Noise - Vehicle,2011,2,545
Noise - Vehicle,2011,3,744
Noise - Vehicle,2011,4,957
Noise - Vehicle,2011,5,1487
Noise - Vehicle,2011,6,1715
Noise - Vehicle,2011,7,1360
Noise - Vehicle,2011,8,1326
Noise - Vehicle,2011,9,1463
Noise - Vehicle,2011,10,1001
Noise - Vehicle,2011,11,771
Noise - Vehicle,2011,12,595
Noise - Vehicle,2012,1,551
Noise - Vehicle,2012,2,608
Noise - Vehicle,2012,3,1043
Noise - Vehicle,2012,4,1055
Noise - Vehicle,2012,5,1606
Noise - Vehicle,2012,6,1770
Noise - Vehicle,2012,7,1592
Noise - Vehicle,2012,8,1623
Noise - Vehicle,2012,9,1648
Noise - Vehicle,2012,10,1046
Noise - Vehicle,2012,11,494
Noise - Vehicle,2012,12,621
Noise - Vehicle,2013,1,527
Noise - Vehicle,2013,2,590
Noise - Vehicle,2013,3,739
Noise - Vehicle,2013,4,1153
Noise - Vehicle,2013,5,1601
Noise - Vehicle,2013,6,1849
Noise - Vehicle,2013,7,1372
Noise - Vehicle,2013,8,1524
Noise - Vehicle,2013,9,1332
Noise - Vehicle,2013,10,957
Noise - Vehicle,2013,11,564
Noise - Vehicle,2013,12,564
Noise - Vehicle,2014,1,457
Noise - Vehicle,2014,2,486
Noise - Vehicle,2014,3,830
Noise - Vehicle,2014,4,1053
Noise - Vehicle,2014,5,1771
Noise - Vehicle,2014,6,2142
Noise - Vehicle,2014,7,1766
Noise - Vehicle,2014,8,1909
Noise - Vehicle,2014,9,1659
Noise - Vehicle,2014,10,1335
Noise - Vehicle,2014,11,954
Noise - Vehicle,2014,12,792
Noise - Vehicle,2015,1,711
Noise - Vehicle,2015,2,663
Noise - Vehicle,2015,3,1033
Noise - Vehicle,2015,4,1608
Noise - Vehicle,2015,5,2522
Noise - Vehicle,2015,6,2174
Noise - Vehicle,2015,7,2219
Noise - Vehicle,2015,8,2171
Noise - Vehicle,2015,9,2009
Noise - Vehicle,2015,10,1670
Noise - Vehicle,2015,11,1294
Noise - Vehicle,2015,12,1278
Noise - Vehicle,2016,1,800
Noise - Vehicle,2016,2,945
Noise - Vehicle,2016,3,1545
Noise - Vehicle,2016,4,1915
Noise - Vehicle,2016,5,2637
Noise - Vehicle,2016,6,3048
Noise - Vehicle,2016,7,2662
Noise - Vehicle,2016,8,2495
Noise - Vehicle,2016,9,2550
Noise - Vehicle,2016,10,2418
Noise - Vehicle,2016,11,1594
Noise - Vehicle,2016,12,1252
Noise - Vehicle,2017,1,1262
Noise - Vehicle,2017,2,1365
Noise - Vehicle,2017,3,1391
Noise - Vehicle,2017,4,2845
Noise - Vehicle,2017,5,3262
Noise - Vehicle,2017,6,3793
Noise - Vehicle,2017,7,3236
Noise - Vehicle,2017,8,3236
Noise - Vehicle,2017,9,3260
Noise - Vehicle,2017,10,2810
Noise - Vehicle,2017,11,1537
Noise - Vehicle,2017,12,1430
Noise - Vehicle,2018,1,1307
Noise - Vehicle,2018,2,1550
Noise - Vehicle,2018,3,1798
Noise - Vehicle,2018,4,2638
Noise - Vehicle,2018,5,4713
Noise - Vehicle,2018,6,4210
Noise - Vehicle,2018,7,3308
Noise - Vehicle,2018,8,3323
Noise - Vehicle,2018,9,3938
Noise - Vehicle,2018,10,3219
Noise - Vehicle,2018,11,2037
Noise - Vehicle,2018,12,1925
Noise - Vehicle,2019,1,1782
Noise - Vehicle,2019,2,1835
Noise - Vehicle,2019,3,2778
Noise - Vehicle,2019,4,3839
Noise - Vehicle,2019,5,5374
Noise - Vehicle,2019,6,6289
Noise - Vehicle,2019,7,3298
Noise - Vehicle,2019,8,4112
Noise - Vehicle,2019,9,5415
Noise - Vehicle,2019,10,3782
Noise - Vehicle,2019,11,2291
Noise - Vehicle,2019,12,2283
Noise - Vehicle,2020,1,2495
Noise - Vehicle,2020,2,2170
Noise - Vehicle,2020,3,3293
Noise - Vehicle,2020,4,1414
Noise Survey,2011,6,7
Noise Survey,2011,7,1572
Noise Survey,2011,8,1229
Noise Survey,2011,9,1664
Noise Survey,2011,10,1182
Noise Survey,2011,11,984
Noise Survey,2011,12,864
Noise Survey,2012,1,899
Noise Survey,2012,2,700
Noise Survey,2012,3,911
Noise Survey,2012,4,913
Noise Survey,2012,5,1517
Noise Survey,2012,6,1496
Noise Survey,2012,7,1054
Noise Survey,2012,8,573
Noise Survey,2012,9,302
Noise Survey,2012,10,289
Noise Survey,2012,11,147
Non-Emergency Police Matter,2010,1,190
Non-Emergency Police Matter,2010,2,180
Non-Emergency Police Matter,2010,3,258
Non-Emergency Police Matter,2010,4,325
Non-Emergency Police Matter,2010,5,399
Non-Emergency Police Matter,2010,6,452
Non-Emergency Police Matter,2010,7,394
Non-Emergency Police Matter,2010,8,403
Non-Emergency Police Matter,2010,9,341
Non-Emergency Police Matter,2010,10,315
Non-Emergency Police Matter,2010,11,268
Non-Emergency Police Matter,2010,12,224
Non-Emergency Police Matter,2011,1,295
Non-Emergency Police Matter,2011,2,341
Non-Emergency Police Matter,2011,3,331
Non-Emergency Police Matter,2011,4,347
Non-Emergency Police Matter,2011,5,405
Non-Emergency Police Matter,2011,6,487
Non-Emergency Police Matter,2011,7,425
Non-Emergency Police Matter,2011,8,360
Non-Emergency Police Matter,2011,9,348
Non-Emergency Police Matter,2011,10,312
Non-Emergency Police Matter,2011,11,252
Non-Emergency Police Matter,2011,12,216
Non-Emergency Police Matter,2012,1,202
Non-Emergency Police Matter,2012,2,210
Non-Emergency Police Matter,2012,3,289
Non-Emergency Police Matter,2012,4,322
Non-Emergency Police Matter,2012,5,408
Non-Emergency Police Matter,2012,6,468
Non-Emergency Police Matter,2012,7,452
Non-Emergency Police Matter,2012,8,406
Non-Emergency Police Matter,2012,9,360
Non-Emergency Police Matter,2012,10,319
Non-Emergency Police Matter,2012,11,189
Non-Emergency Police Matter,2012,12,277
Non-Emergency Police Matter,2013,1,211
Non-Emergency Police Matter,2013,2,253
Non-Emergency Police Matter,2013,3,263
Non-Emergency Police Matter,2013,4,351
Non-Emergency Police Matter,2013,5,375
Non-Emergency Police Matter,2013,6,447
Non-Emergency Police Matter,2013,7,491
Non-Emergency Police Matter,2013,8,570
Non-Emergency Police Matter,2013,9,576
Non-Emergency Police Matter,2013,10,499
Non-Emergency Police Matter,2013,11,323
Non-Emergency Police Matter,2013,12,298
Non-Emergency Police Matter,2014,1,310
Non-Emergency Police Matter,2014,2,442
Non-Emergency Police Matter,2014,3,514
Non-Emergency Police Matter,2014,4,481
Non-Emergency Police Matter,2014,5,690
Non-Emergency Police Matter,2014,6,789
Non-Emergency Police Matter,2014,7,836
Non-Emergency Police Matter,2014,8,684
Non-Emergency Police Matter,2014,9,610
Non-Emergency Police Matter,2014,10,624
Non-Emergency Police Matter,2014,11,383
Non-Emergency Police Matter,2014,12,394
Non-Emergency Police Matter,2015,1,325
Non-Emergency Police Matter,2015,2,396
Non-Emergency Police Matter,2015,3,596
Non-Emergency Police Matter,2015,4,583
Non-Emergency Police Matter,2015,5,740
Non-Emergency Police Matter,2015,6,814
Non-Emergency Police Matter,2015,7,816
Non-Emergency Police Matter,2015,8,796
Non-Emergency Police Matter,2015,9,746
Non-Emergency Police Matter,2015,10,630
Non-Emergency Police Matter,2015,11,566
Non-Emergency Police Matter,2015,12,498
Non-Emergency Police Matter,2016,1,614
Non-Emergency Police Matter,2016,2,556
Non-Emergency Police Matter,2016,3,675
Non-Emergency Police Matter,2016,4,774
Non-Emergency Police Matter,2016,5,807
Non-Emergency Police Matter,2016,6,1041
Non-Emergency Police Matter,2016,7,862
Non-Emergency Police Matter,2016,8,840
Non-Emergency Police Matter,2016,9,983
Non-Emergency Police Matter,2016,10,825
Non-Emergency Police Matter,2016,11,611
Non-Emergency Police Matter,2016,12,622
Non-Emergency Police Matter,2017,1,536
Non-Emergency Police Matter,2017,2,613
Non-Emergency Police Matter,2017,3,618
Non-Emergency Police Matter,2017,4,831
Non-Emergency Police Matter,2017,5,1144
Non-Emergency Police Matter,2017,6,1141
Non-Emergency Police Matter,2017,7,946
Non-Emergency Police Matter,2017,8,839
Non-Emergency Police Matter,2017,9,979
Non-Emergency Police Matter,2017,10,1029
Non-Emergency Police Matter,2017,11,752
Non-Emergency Police Matter,2017,12,593
Non-Emergency Police Matter,2018,1,657
Non-Emergency Police Matter,2018,2,512
Non-Emergency Police Matter,2018,3,614
Non-Emergency Police Matter,2018,4,703
Non-Emergency Police Matter,2018,5,849
Non-Emergency Police Matter,2018,6,888
Non-Emergency Police Matter,2018,7,937
Non-Emergency Police Matter,2018,8,815
Non-Emergency Police Matter,2018,9,725
Non-Emergency Police Matter,2018,10,663
Non-Emergency Police Matter,2018,11,497
Non-Emergency Police Matter,2018,12,482
Non-Emergency Police Matter,2019,1,486
Non-Emergency Police Matter,2019,2,650
Non-Emergency Police Matter,2019,3,751
Non-Emergency Police Matter,2019,4,748
Non-Emergency Police Matter,2019,5,831
Non-Emergency Police Matter,2019,6,950
Non-Emergency Police Matter,2019,7,1048
Non-Emergency Police Matter,2019,8,1127
Non-Emergency Police Matter,2019,9,1150
Non-Emergency Police Matter,2019,10,980
Non-Emergency Police Matter,2019,11,699
Non-Emergency Police Matter,2019,12,670
Non-Emergency Police Matter,2020,1,706
Non-Emergency Police Matter,2020,2,649
Non-Emergency Police Matter,2020,3,2333
Non-Emergency Police Matter,2020,4,9220
Non-Residential Heat,2010,1,367
Non-Residential Heat,2010,2,155
Non-Residential Heat,2010,3,58
Non-Residential Heat,2010,4,20
Non-Residential Heat,2010,5,9
Non-Residential Heat,2010,7,1
Non-Residential Heat,2010,10,44
Non-Residential Heat,2010,11,157
Non-Residential Heat,2010,12,345
Non-Residential Heat,2011,1,316
Non-Residential Heat,2011,2,134
Non-Residential Heat,2011,3,48
Non-Residential Heat,2011,4,12
Non-Residential Heat,2011,5,7
Non-Residential Heat,2011,6,2
Non-Residential Heat,2011,7,3
Non-Residential Heat,2011,8,1
Non-Residential Heat,2011,9,2
Non-Residential Heat,2011,10,74
Non-Residential Heat,2011,11,96
Non-Residential Heat,2011,12,206
Non-Residential Heat,2012,1,318
Non-Residential Heat,2012,2,114
Non-Residential Heat,2012,3,63
Non-Residential Heat,2012,4,26
Non-Residential Heat,2012,5,18
Non-Residential Heat,2012,10,30
Non-Residential Heat,2012,11,239
Non-Residential Heat,2012,12,166
Non-Residential Heat,2013,1,371
Non-Residential Heat,2013,2,153
Non-Residential Heat,2013,3,90
Non-Residential Heat,2013,4,48
Non-Residential Heat,2013,5,9
Non-Residential Heat,2013,10,110
Non-Residential Heat,2013,11,354
Non-Residential Heat,2013,12,273
Non-Residential Heat,2014,1,768
Non-Residential Heat,2014,2,252
Non-Residential Heat,2014,3,108
Non-Residential Heat,2014,4,32
Non-Residential Heat,2014,5,6
Non-Residential Heat,2014,10,36
Non-Residential Heat,2014,11,228
Non-Residential Heat,2014,12,136
Non-Residential Heat,2015,1,371
Non-Residential Heat,2015,2,503
Non-Residential Heat,2015,3,78
Non-Residential Heat,2015,4,24
Non-Residential Heat,2015,5,8
Non-Residential Heat,2015,10,142
Non-Residential Heat,2015,11,135
Non-Residential Heat,2015,12,81
Non-Residential Heat,2016,1,354
Non-Residential Heat,2016,2,241
Non-Residential Heat,2016,3,39
Non-Residential Heat,2016,4,34
Non-Residential Heat,2016,5,18
Non-Residential Heat,2016,10,79
Non-Residential Heat,2016,11,106
Non-Residential Heat,2016,12,248
Non-Residential Heat,2017,1,198
Non-Residential Heat,2017,2,99
Non-Residential Heat,2017,3,141
Non-Residential Heat,2017,4,13
Non-Residential Heat,2017,5,12
Non-Residential Heat,2017,10,32
Non-Residential Heat,2017,11,205
Non-Residential Heat,2017,12,418
Non-Residential Heat,2018,1,686
Non-Residential Heat,2018,2,77
Non-Residential Heat,2018,3,79
Non-Residential Heat,2018,4,31
Non-Residential Heat,2018,5,8
Non-Residential Heat,2018,10,104
Non-Residential Heat,2018,11,146
Non-Residential Heat,2018,12,172
Non-Residential Heat,2019,1,387
Non-Residential Heat,2019,2,169
Non-Residential Heat,2019,3,61
Non-Residential Heat,2019,4,22
Non-Residential Heat,2019,5,20
Non-Residential Heat,2019,10,45
Non-Residential Heat,2019,11,155
Non-Residential Heat,2019,12,221
Non-Residential Heat,2020,1,117
Non-Residential Heat,2020,2,82
Non-Residential Heat,2020,3,28
Non-Residential Heat,2020,4,9
OEM Disabled Vehicle,2010,12,1569
OEM Disabled Vehicle,2011,1,303
OEM Disabled Vehicle,2016,1,43
OEM Disabled Vehicle,2016,2,1
OEM Literature Request,2010,1,101
OEM Literature Request,2010,2,118
OEM Literature Request,2010,3,92
OEM Literature Request,2010,4,121
OEM Literature Request,2010,5,86
OEM Literature Request,2010,6,86
OEM Literature Request,2010,7,313
OEM Literature Request,2010,8,121
OEM Literature Request,2010,9,179
OEM Literature Request,2010,10,70
OEM Literature Request,2010,11,84
OEM Literature Request,2010,12,55
OEM Literature Request,2011,1,67
OEM Literature Request,2011,2,67
OEM Literature Request,2011,3,188
OEM Literature Request,2011,4,125
OEM Literature Request,2011,5,140
OEM Literature Request,2011,6,113
OEM Literature Request,2011,7,93
OEM Literature Request,2011,8,555
OEM Literature Request,2011,9,124
OEM Literature Request,2011,10,42
OEM Literature Request,2011,11,69
OEM Literature Request,2011,12,96
OEM Literature Request,2012,1,86
OEM Literature Request,2012,2,54
OEM Literature Request,2012,3,68
OEM Literature Request,2012,4,63
OEM Literature Request,2012,5,59
OEM Literature Request,2012,6,111
OEM Literature Request,2012,7,60
OEM Literature Request,2012,8,96
OEM Literature Request,2012,9,74
OEM Literature Request,2012,10,147
OEM Literature Request,2012,11,81
OEM Literature Request,2012,12,75
OEM Literature Request,2013,1,47
OEM Literature Request,2013,2,66
OEM Literature Request,2013,3,55
OEM Literature Request,2013,4,74
OEM Literature Request,2013,5,76
OEM Literature Request,2013,6,144
OEM Literature Request,2013,7,414
OEM Literature Request,2013,8,161
OEM Literature Request,2013,9,154
OEM Literature Request,2013,10,154
OEM Literature Request,2013,11,105
OEM Literature Request,2013,12,79
OEM Literature Request,2014,1,104
OEM Literature Request,2014,2,66
OEM Literature Request,2014,3,55
OEM Literature Request,2014,4,60
OEM Literature Request,2014,5,178
OEM Literature Request,2014,6,139
OEM Literature Request,2014,7,139
OEM Literature Request,2014,8,137
OEM Literature Request,2014,9,132
OEM Literature Request,2014,10,122
OEM Literature Request,2014,11,49
OEM Literature Request,2014,12,48
OEM Literature Request,2015,1,44
OEM Literature Request,2015,2,43
OEM Literature Request,2015,3,37
OEM Literature Request,2015,4,37
OEM Literature Request,2015,5,66
OEM Literature Request,2015,6,79
OEM Literature Request,2015,7,81
OEM Literature Request,2015,8,71
OEM Literature Request,2015,9,58
OEM Literature Request,2015,10,137
OEM Literature Request,2015,11,75
OEM Literature Request,2015,12,37
OEM Literature Request,2016,1,37
OEM Literature Request,2016,2,53
OEM Literature Request,2016,3,25
OEM Literature Request,2016,4,10
OEM Literature Request,2016,5,51
OEM Literature Request,2016,6,39
OEM Literature Request,2016,7,39
OEM Literature Request,2016,8,36
OEM Literature Request,2016,9,55
OEM Literature Request,2016,10,42
OEM Literature Request,2016,11,21
OEM Literature Request,2016,12,11
OEM Literature Request,2017,1,13
OEM Literature Request,2017,2,10
OEM Literature Request,2017,3,32
OEM Literature Request,2017,4,26
